messsystem;filtercase;datei;Sa;Sq;Sp;Sv;Sz;Ssk;Sku;Sdr;Sdq;Sal;Str;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vmp;Vmc;Vvv;Vvc
Nanofocus;gesamt;WSP00_L13_S1.nms;0.3789274009303387;0.4727747290297974;1.5021275583722307;1.3981148488163275;2.900242407188558;0.047559166082707195;2.859647899072634;6.521235609657183;0.3792031324380763;43.979518022585395;0.11990258617155557;1.250637832787229;0.44183528985478165;0.4259561203099822;9.84728392318716;91.06278584478771;0.9458497839746347;0.02215693705291593;0.4277697543100587;0.05146739810943129;0.5859519720541663
Nanofocus;gesamt;WSP00_L13_S2.nms;0.35687126809072556;0.4468048458287686;1.4169221460751702;1.3561036009892962;2.7730257470644664;0.09338192305283106;2.9564744143286497;7.3863096276753915;0.4133094786447209;60.701891384794834;0.2577847150550836;1.1751051692100338;0.44829225241147286;0.40060468508073355;9.962757765596452;91.36159425391978;0.9174776128152381;0.022441746061424572;0.40063090535260965;0.04773277732926517;0.5525412714119257
Nanofocus;gesamt;WSP00_L14_S1.nms;0.40238955685970534;0.5009435140334737;1.5144977004220308;1.4584041713046232;2.9729018717266538;0.05086749402174953;2.7954013184629436;7.876093786261595;0.4234940268620439;49.862381997432024;0.1283274553868831;1.3327326346389352;0.4626732558579766;0.4303435361963147;9.728134585675555;90.92040594178086;0.9995318361221723;0.023295510211686996;0.4597864119365203;0.053539575830591254;0.62333094419427
Nanofocus;gesamt;WSP00_L14_S2.nms;0.3736218389300962;0.46442404139641613;1.4234167397127753;1.235253327259872;2.6586700669726473;0.16254555432611723;2.8146336952598667;4.095256696896321;0.29363932570403495;75.72160515855872;0.12229910669122578;1.2409692061030364;0.46113860945432483;0.36875334887268574;10.253991014237577;91.92830845790958;0.9649285831221096;0.022916204577970268;0.4230396419627325;0.046535210594238166;0.5894616894367456
Nanofocus;gesamt;WSP00_L44_S1.nms;0.4295342831653419;0.5370088551694481;1.886294471736295;1.371130388139747;3.257424859876042;0.3586315428708733;3.043256477577915;10.6961528923337;0.49656071456648115;47.6310923635188;0.14291878171526542;1.4144411799739303;0.6244189242069201;0.36862553225877814;10.865353690038075;92.77590907110401;1.1906373105481134;0.03083374213773232;0.48168576256590107;0.048842568723325354;0.6878274652218967
Nanofocus;gesamt;WSP00_L44_S2.nms;0.3510838917864203;0.43590129385642423;1.3669609252336898;1.138618084993565;2.5055790102272546;0.20776573848515104;2.8064180882532175;5.406266120158354;0.33959135858150497;66.0101939387065;0.1799681239414644;1.165404459232136;0.44209570709267215;0.3256504041797302;10.500427651061012;92.16865606711478;0.9185346539978511;0.02185109361592355;0.39690475947126114;0.042535332194370765;0.5577960013512633
Keyence;gesamt;WSP03_L1_S1.sdf;1.081681070305848;1.3637543512480577;4.477376777189818;3.706131048738129;8.183507825927947;0.28735584965997885;3.0864846746396895;1.2750216812333237;0.15039228618813824;200.01655538415403;0.07182916010406744;3.4784828304372524;1.579678701448991;1.0836856881489882;11.260076771217133;91.55551387753427;2.9846941882294775;0.07747128576651319;1.2035527500024734;0.13534860048220143;1.7272070415486183
Keyence;gesamt;WSP03_L1_S2.sdf;1.1001823210857093;1.3992566767179548;4.094402472078582;5.074184586121647;9.16858705820023;-0.19368334787384792;3.3135775872931794;1.1149637457490424;0.13914478164273664;253.39419105286896;0.06744071822705179;3.5201813307028096;1.2924710025035964;1.6035020817650905;9.32049477201071;89.52371078287142;2.6505847678815013;0.06536397930958553;1.230428449991778;0.17400219232026018;1.6295290111106593
Keyence;gesamt;WSP03_L13_S1.sdf;1.044357057096322;1.3320135096437475;4.816533435356682;3.9429252005784594;8.759458635935141;0.2667628179328682;3.3860074311085593;1.190142317919407;0.14409696039428083;243.03221324090046;0.11149223228479606;3.3239689277073903;1.6054058276925516;1.1779161706934036;10.834440305811242;90.90061501583715;2.873609105701393;0.07976844754172235;1.155802523382055;0.13929463359106994;1.6273402295377506
Keyence;gesamt;WSP03_L13_S2.sdf;1.1928798511309455;1.5867099181999529;4.120183932723655;7.164676793210926;11.284860725934582;-0.9370576009205625;5.096578142888857;0.962633714576433;0.12843743961840906;369.3885299245608;0.11222536048899925;3.542251940756722;1.106149066529284;2.5933239162793202;8.411601336484281;87.1196905483624;2.4733418341903044;0.05750025290370303;1.2872161865428604;0.2521972258712369;1.6088176252307802
Keyence;gesamt;WSP03_L14_S1.sdf;0.9525688942256345;1.2094914835005985;4.190121746106222;4.097169196469115;8.287290942575336;0.22914240403497538;3.2666027010481917;1.2440485771420873;0.1478381514596779;96.01815868267154;0.024333384742882703;3.040169301212136;1.4003767753853529;1.0691837278060712;11.126636436892474;91.20574404196108;2.6095548980366865;0.06908331292613969;1.0537392380131139;0.1257632098652838;1.5014813131588993
Keyence;gesamt;WSP03_L14_S2.sdf;0.9747136302281119;1.2339660562243182;3.7876842470990826;4.027813251239836;7.815497498338919;-0.12003993911677774;3.1741982046116095;0.9357437263211699;0.12506472388548676;205.13174013800062;0.06983860734169138;3.142155138295969;1.1611591758530915;1.336634609782445;9.102877796339909;89.57099507154624;2.3441724316970736;0.05873306265231592;1.0960764148432802;0.14987414904767796;1.44263162078715
Keyence;gesamt;WSP03_L40_S1.sdf;0.9536742685239689;1.2121368082282016;3.874096892146104;4.057003450063001;7.931100342209104;0.09812163590527555;3.239241568910326;1.1284581584406705;0.14012328403997554;173.9779994370083;0.04718634012392941;3.0397118527196665;1.3165488437034192;1.1934751081025117;10.963710215672343;90.89073188410111;2.5382146857546726;0.06470271047234727;1.0549562763868134;0.133418879614013;1.4927512038575896
Keyence;gesamt;WSP03_L40_S2.sdf;1.310683248419094;1.6378456160181474;5.039976558819997;5.310840871856552;10.35081743067655;0.00728977910042674;2.977037713145582;1.1978685599845385;0.14653283750892937;388.3235683532977;0.0978613838569265;4.364237877982345;1.5794303265820855;1.4915886748520673;8.646139377067408;90.73092538791244;3.2063800739845285;0.08021164023798347;1.493874118542284;0.17978645717441658;1.9625744217978238
Nanofocus;gesamt;WSP03_L1_S1.nms;0.36517656410969035;0.46256205941034084;1.2438879756801475;1.7285270087647697;2.9724149844449173;-0.39805868339020767;3.35128776063418;5.699240885030066;0.3537889832426782;46.36998243533274;0.03340695608943649;1.1875713323516002;0.33222094801544416;0.5838120076635943;8.201356648943937;89.5026062491161;0.806646781060152;0.01747792033459681;0.4097155270093373;0.061161976331817594;0.529359561331166
Nanofocus;gesamt;WSP03_L1_S2.nms;0.658222576463863;0.8509707500563045;2.252988499610628;3.2248274891593005;5.477815988769929;-0.47720233335104156;3.651708272340338;11.790375859237656;0.5256416533843078;32.68252318691804;0.0191152067486863;2.0053413157486952;0.7062188458906902;1.1537155400418246;9.049207576464603;87.24849313799582;1.4887159309769205;0.036014877387531764;0.7305265827306523;0.12220351516897766;0.9305115677584074
Nanofocus;gesamt;WSP03_L13_S1.nms;0.5002753439149528;0.63581333286865;1.6933151646217326;2.1910783174830737;3.884393482104806;-0.4507518651946742;3.238074910972574;10.799747388266967;0.49941138177959016;29.719964631807642;0.11339995201184089;1.5537518764587037;0.4667448388670373;0.8200473904377719;7.960073956581778;86.9802140902923;1.0646830370406783;0.02444500666134162;0.5691579837568962;0.0894390577790414;0.697659268687723
