messsystem;filtercase;datei;Sa;Sq;Sp;Sv;Sz;Ssk;Sku;Sdr;Sdq;Sal;Str;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vmp;Vmc;Vvv;Vvc
Nanofocus;prozessfrei;WSP00_L1_S1.nms;0.21439587473409322;0.2736116982512278;2.0076445660777886;1.8579745186973207;3.8656190847751093;0.40816195535776856;3.6262578502785563;3.3161188867674163;0.26093707569255864;2.7507182687233995;0.0339867614065644;0.665919020268201;0.3375920250681789;0.22484161516540466;12.676188926693285;91.8044187515779;0.609450770444921;0.016383650553928143;0.23310601083216628;0.026594579275765987;0.34801263480811256
Nanofocus;prozessfrei;WSP00_L1_S2.nms;0.3712408894300064;0.48650113407318024;3.4445737761901665;2.7347393398004396;6.179313115990606;0.5697495921980373;4.21641005715777;17.799506629052054;0.6571876315891632;1.1914353684648098;0.01955284810933286;1.0779978046721477;0.6960202807385326;0.43758886021950083;14.344344977692366;91.23055552288153;1.1494268279650284;0.03338748484111985;0.38939902971658;0.04780304014892259;0.6173966645180413
Nanofocus;prozessfrei;WSP00_L44_S1.nms;0.27707264505672785;0.36503441085696425;2.5010520732452832;1.9021378454201345;4.403189918665418;0.8471558304880392;4.518983787439067;10.69261276189717;0.49646837381253084;1.3265298159819945;0.026280436801661096;0.7911394187403175;0.5854252753566443;0.26463181167503774;14.920663322224096;92.16314222229033;0.933221347110631;0.0282636977331655;0.2884348638031119;0.030883514455316355;0.4734491971195205
Nanofocus;prozessfrei;WSP00_L44_S2.nms;0.20490024717473326;0.2667762808180123;1.897284937440666;1.8667517536924634;3.7640366911331293;0.5434425921569919;4.077114685606365;5.403669688960777;0.33949801348187575;1.5088259379328943;0.031427135714180654;0.6205542975408048;0.38068547367305416;0.22737068748502062;12.673867512027195;91.32477145309468;0.6269864583032515;0.01869420020178365;0.21851131407019356;0.026178053286687673;0.3311511034426709
Nanofocus;prozessfrei;WSP03_L13_S1.nms;0.3613292784744305;0.46692897696888275;2.432751266603513;2.605566734182242;5.038318000785756;-0.3323932002478087;3.6424690260810255;10.788137995770409;0.49909629038806774;5.446096643283133;0.05149443664997937;1.0747547423186612;0.4546353143714462;0.601368163999834;8.945576479174225;86.29931022408725;0.8280600955492894;0.022905142506139266;0.40580787483628794;0.06459311491270253;0.5012405724920117
Nanofocus;prozessfrei;WSP03_L13_S2.nms;0.48983702743435037;0.6304907027627039;3.95237816086681;4.044134398287804;7.996512559154614;-0.4818542207651143;3.7382706843198914;17.000946461040733;0.6428514610593777;6.782392322941068;0.06830251770259638;1.4882458229480926;0.5264081008711853;0.8448873713217234;8.122059886794869;86.69325655985956;1.0565179064997563;0.026925522528061036;0.5503272008696083;0.08980713673895924;0.6717797604359655
Nanofocus;prozessfrei;WSP03_L14_S1.nms;0.4149814528252977;0.5491268935720709;3.638998277555986;3.4808052115899284;7.119803489145914;-0.03899329496246437;4.083671719680202;12.701261271414065;0.5497414135357969;5.440399889472168;0.06756413216242799;1.2055045605719745;0.6584823806451083;0.6681006155985252;11.210154762714648;87.12340304537467;1.1081259833459973;0.03276842366378988;0.4509850642469607;0.07215303539320643;0.6136391663776937
Nanofocus;prozessfrei;WSP03_L14_S2.nms;0.598046532586428;0.7827952554380707;4.236415811052905;5.434754540676339;9.671170351729245;-0.42044802146728416;4.188724043782915;22.571976406068384;0.7566926070365059;7.221856188358416;0.07323578493598241;1.7923302805143666;0.7562076489601586;1.0588221204444361;9.193365427017563;87.16162458764289;1.3894647225074792;0.03809335853269383;0.6588315806089106;0.11013460487682174;0.8375887233969554
Nanofocus;prozessfrei;WSP03_L1_S1.nms;0.25735710843078324;0.33352314105210745;1.8728837022028526;2.1184104508853974;3.99129415308825;-0.45976909337365957;4.1228073158255425;5.695071499360904;0.35364065245618376;3.3814302977945934;0.04621356452757846;0.7902954655980639;0.3092048299494464;0.45387941915322244;7.966104951065107;87.82585947857416;0.5691876700322218;0.015520130364169627;0.28594407969902225;0.0461099488064643;0.35158540496207225
Nanofocus;prozessfrei;WSP03_L1_S2.nms;0.421206966478266;0.5547257674549898;3.3572651501010444;3.7813916473355818;7.138656797436626;-0.41118145134751505;4.208670018387931;11.7649562120695;0.5249437959085372;7.104665824247124;0.05520313816303683;1.23314148650532;0.5605582059817436;0.7799277482934791;9.483521420421066;86.69463220944347;0.9910474616568021;0.02810476512299071;0.4593996893433455;0.08041304613354272;0.5844860511499645
Nanofocus;prozessfrei;WSP03_L40_S1.nms;0.4253866352776803;0.5461518816106588;3.0750320623561884;2.922930404937483;5.9979624672936716;-0.10525691981079542;3.511192480889293;14.288588892501553;0.5820257006999097;5.446096643283133;0.04698827891024996;1.330640661803283;0.5739575885259476;0.6197739994138289;9.505891846865213;88.77268840268799;1.0586057041067571;0.02879774322808831;0.47317470819379187;0.06807640604882033;0.6234327827739164
Nanofocus;prozessfrei;WSP03_L40_S2.nms;0.6220861897697254;0.8092782269254052;4.589820382811771;5.141530444526603;9.731350827338375;-0.38016440702612747;4.04704540957001;20.801732932701555;0.7256394877347827;8.032422873461526;0.10342730962893713;1.8912909948571952;0.7739917040852659;1.0656579528562464;8.839646113743688;87.43545062720796;1.4296881608473078;0.03895888961060549;0.6879918287572984;0.11224991375498726;0.8702895421385591
